text,label,topic
D’abord bravo d’en parler ! Nous avons 3 espaces à compostage en bois de palette recyclé depuis l’été dernier. Pour les aliments j’ai aussi un composteur rotatif surélevé parce que j’ai peur que ça attire les rongeurs de mettre ça dans nos bacs de bois. Vous avez des bestioles qui viennent dans vos bacs de bois ? En hiver c’est bien difficile de faire du compostage au Québec à cause du froid et de la neige alors j’utilise le bac qui est ramassé par la municipalité. Que faites-vous des résidus de viandes ? Nous on les met aux poubelles car c’est bien dangereux à ajouter au compost. Nous avons un bac sans fond qui est enterré pour y mettre les crottes des chiens. C’est aussi nouveau de l’été 2023. Ça a l’air de bien fonctionner.,0,P6
"Bonjour Stéphane, sur les 4 noyers que je vous ai acheté, 2 ont vu des fissures de 10 cm apparaître sur l écorce, j ai protégé les fissures avec de la gaze remplie d argile verte et mauvaise surprise, une autre fissure s est formée au dessus...une idée de l origine? Un soin à faire ? U",0,nothing
"Très sympa ce parcours au marché du coin 😊. J aimerais bien un conseil sur des variétés de haricots vert sans trop de fils, et même ton expérience sur des bonnes variétés de légumes Comment arrives tu à maîtriser les chenilles sur les choux, j adore ce légume. Merci pour ton travail",0,P2
"en fait, tous ces machins-là fonctionnent à une seule condition : qu'il y ait des routes en bon état... or, est-on tellement sûr que nos routes continueront longtemps d'être praticables? par ailleurs, si ça va pour la ville, qu'en est-il à la campagne? et en montagne? et par mauvais temps? etc. Beaucoup de questions pour une utilisation quotidienne... même si dans l'idée le principe semble séduisant !",0,nothing
BIDON 240L,0,nothing
"Cc Maud, plaisir de te retrouver. Très jolie et rayonnante avec ta nouvelle coiffure😊 merci pour cette vidéo Bon week-end 😘",0,nothing
Bonjour Olivier serait possible de vous acheter des plants de chayotte et de patate douce? Merci.,0,nothing
Sur tf1,0,nothing
Super vidéo.. es t il possible d appliquer cette technique au groseillier ou cassissier ? . Où est il possible de se procurer du parafilm ?,0,nothing
Pareil ici en Dordogne Le blé a pris 50% ! J’ai constaté que lorsque je laisse mes poulettes vagabonder dans le jardin 3500m2 elles consomment beaucoup moins de blé ( par contre elles dépaillent tout😩🥲,0,nothing
"J'encourage les éleveurs laitiers, j'ai fait mes études là dedans, mais je suis trop sentimentale, je pourrais pas mettre mes bêtes à la viande.. Elles donnent du lait toute leur vie, et on les met au couteau, je trouve ça trop dur et trop triste.. Mais un grand bravo quand même parce qu'avoir une exploitation aujourd'hui c'est pas aussi simple qu'avant.",0,nothing
Bonjour merci pour ces informations! Nous allons mettre en place ces abris dans notre école :),0,nothing
C'est quelle variété svp?,0,nothing
Cool c'est bientôt mon anniversaire 😏🎁🦆 Tes deux premiers livres sont de vraies pépites ✨,0,nothing
"Nous on utilise le principe de deux grains de différentes grosseur, un rond et un non rond. Un trieur standard nettoie facilement les grosseur et les forme mais le trieur hélicoïdal trie facilement les grain rond des non rond ou cassé. Ex: orge lentille, blé pois ou avoine nue pois La lentille est très facile à cassé au battage et l'orge est la céréale avec la rotation la plus faible au cylindre sur la batteuse, donc pour nous c'est se qui fonctionne le mieux.",0,PRecolte
"Bonjour Olivier Je suis hyper novice en potager, mais vos vidéos m'ont motivée à faire les choses bien !! Mon petit potager est en presqu'île de Crozon au bout du Finistère, plein ouest, face à la Mer. La terre me semble pauvre et inerte, il y avait avant une ancienne haie que j'ai arraché, et je crois avoir sorti un vieux drain de cailloux (l'horreur, c'est des milliers de petites pierres dans une terre déserte...). J'avais acheté de la ""terre végétale"" pour corriger le tir mais je me suis fait arnaquée aussi ! J'attends le passage des tempêtes avant de m'y remettre, je vais tenter le carton + algues et fumier de cheval + paille. Et merci pour ses vidéos motivantes et bienveillantes !!",0,P6
je ne connais pas la Chayotte. Quel est son goût ? Un petit cours de cuisine avec des recettes ? Merci,0,nothing
"Bonjour, merci Ben d’avoir parlé de ma maison en Gironde 😊. Je suis en cours de rénovation et j’applique les résultats de l’étude de Ben. Petit message perso, je sui toujours à la recherche d’un artisan pour la réalisation d’un poêle de masse. Et je vais mettre en œuvre la récupération d’eau de pluie de Pierre. Bravo à tous et merci pour toutes ces infos.",0,nothing
Magnifique jardin d’eden,0,nothing
"Chouette une vidéo ! Je me demandais : est-ce que dans un troupeau de vaches, il y a une cheffe ?",0,nothing
"Salut Maud, c'est vraiment un superbe projet déjà bien engagé. A bientôt. Marc",0,nothing
"Salut Maud, c'est parti pour une période très active !",0,nothing
Vous faites un travail remarquable. Force a vous,0,nothing
"Merci beaucoup, ces infos sont précieuses. A quand le livre??? ; )",0,nothing
De la pur rhétorique pro nucléaire.😳pub propagande ! Je vais me baigner dans du bain radioactifs ! Mais n importe quoi !Demandez au travailleur du nucléaire ! Hallucinant ! SVP,1,nothing
Merci bcp pour cette vidéo. Je croyais connaître des choses sur la greffe des légumes. Eh bien j'ai encore appris des choses merci bcp. Pour ma part je fais la greffe à la japonaise mais en faisant une taille en V entre les cotylédons du porte greffe et en insérant le greffons taillé en V et maintenu avec la pince. Espace clos et humide pendant 10 jours minimum sans voir le soleil. Porte greffe petit moineau récolte de tomate x3.,0,nothing
"Découverte récente, jus de betterave/ orange / banane 👌",0,nothing
"Une des meilleures visites, bien développé est vraiment très enrichissant. Beau travail 👌🌱",0,nothing
"Super visite, trop cool merci 👍",0,nothing
"Superbes projets! Ça me parle et pour cause, j'avais débuté un projet tel que celui ci dans les Yvelines avec mon ancien maire qui a débuté de tout debetonner les école de sa ville et j'avais rencontré le paysagiste des lieux qui avait les clefs du projet. J'ai du déménagé à Angoulême et revenir dans ma ville natale. Si besoin d'un salarié pour les vidéos etc je suis on ne peu plus volontaire! Courage pr toutes ces merveilleuses idées.",0,nothing
"Vos vidéos sont tellement utiles et formatrices. je vous écoute depuis longtemps. Merci... SVP, QUI EST LE CHANTEUR À LA FIN? Merci.",0,nothing
Tu as l'air fatigué ! Fais attention à toi et à ta santé.,0,nothing
La question que je me pose est la suivante: Est-ce qu'on a à faire à une erreur bête de rédaction ou est ce qu'il nous prépare une privatisation de l'eau de pluie? J'ai l'air un peu parano mais ça s'est vu mettre en place dans d'autres pays et j'ai du mal à croire à une erreur aussi niaise sur une rédaction de texte officiel.,0,P3
"Bonjour, Vous avez pris quoi comme brouette à moteur ?",0,nothing
ha ça change la musique de fin!,0,nothing
"C est drôle quand j étais gosse y a 30ans, prairies multi espèces pleine de fleurs sans jamais d engrais, deux fauches a l année avec une pousse énorme et très peu de pâturage … c est ptet plutôt le moment de laisser tomber le productivisme acharné qui vous a rendu dépendant d un système qui s essouffle",1,P6
"Bonjour Damien, le bambou te permet d’arroser, comment fais-tu ?",0,P3
"Des exemples à suivre, de la formation, copier ce qui marche, puis l'améliorer si nécessaire, un grand bravo à tous les 2 YB",0,nothing
"Très intéressant reportage. Il serait judicieux ,avec l'aide de l'ademe, de trouver une ville ""laboratoire"" qui accepterait de fermer totalement la circulation aux automobiles et motos..Seules toutes les mobilités actives(vélos,vae,trottinettes électriques, monoroues electriques,vehicules intermediaires etc..)y seraient autorisées à y circuler et se garer.Une ville sans voitures du tout, avec d'autres moyens de locomotion pourrait montrer une autre façon de vivre la ville ;et de populariser ces nouveaux engins légers. Il pourrait aussi y avoir des transports en commun alternatifs aux bus énormes de 100t et laids. 😊",0,nothing
"Ton raisonnement me fait penser au film :l'armée des ombres ou le personnage joué par Paul Meurisse a monté une cabane avec baie dans la pièce pour se réchauffer. Ton analyse sur les prix de l'immobilier est moins convaincante, les lieux d'implantation proche ou pas des lieux d'activité, l'état des matériaux, voir l'isolement sont à apprécier plus sérieusement. Pour ma part, j'ai un poêle norvégien qui accepte les résineux entre autre.",0,nothing
"Il a raison, n'ayons pas peur des chiffres, ou d'un petit calcul: 1000 tonnes de MO (Ms) par hectare comme ""starter"". Disons qu'on parle, en moyenne, d'un amendement plus ou moins composté (33 %), il s'agit donc approximativement de 3000 (trois milles !) tonnes de Matière Organique MS non-compostées. Si on considère que la production annuelle aérienne (feuilles, tiges, fruits, donc sans racine) d'un hectare de végétation en France est, dans la moyenne (tous les écosystèmes et agrosystèmes confondus), de 10 tonnes de MOMS/an.ha, je peux conclure qu'il faut la production nette de 300 HECTARE pour amender UNE HECTARE ??? Quelqu'un peut m'expliquer?",1,P6
VU LA SITUATION PIERRO EST HYPER SURVILASITES ET SE PREPARE A LA GUEERE TATALE,0,nothing
Je passerais bien à l'apéro,0,nothing
"Bonjour Olivier Je viens de regarder ta vidéo (comme toutes les autres), concernant les concombre lemon je trouve que tu les cueilles trop mûr. Plus la peau est orange, plus le concombre devient amer. Personnellement je les cueille quand le tour du pédoncule commence à être orange sur les premiers millimètres. Merci pour tous les astuces que tu nous partages grâce à toi je jardine mieux qu'avant.",1,nothing
moi qui touche de la terre et me demande pk une merco maybach m att pas devant chez moi avc des liaces d argent mdr,0,nothing
Très juste..... Laver plus blanc que blanc Et fermer les yeux quand ça nous arrange France debout ! ton avenir sans ton passé va te détruire Quel tristesse 🙁,1,nothing
Bonjour vous dite produire 120 poulets par an sa fait 10 poulets par mois soit un poulet tous les 3 jours pour 2 personnes ou si on ramène sa au cote financier 120 poulets à 15 euro soit 1800 euro moins les 400 =1400 sa fait des sacrés économies plus les œufs Va falloir se mettre dans la tête que le budgets alimentaires va reprendre ce qu on lui a pris depuis 50 ans et arrêter de sacrifier les agriculteurs pour acheter des portables et compagnie…,1,nothing
Retrouvez toutes les formations finançables VIVEA avec nos experts ici : https://formation.verdeterreprod.fr/?mtm_campaign=yt,0,nothing
"Merci a vous 2 Et oui tout et dit nous avons a faire a des lobbies industriels du fric et soutenue par nos politiques et l'on sait pour quoi !!!!. La nature et l'être humains ne les intéresse pas, d'ailleurs les lobbies pharmaceutique sont la dedans aussi pour faire tourner la machine avec tout les cancer et d'autres salopris que l'on retrouve dans leurs traitements chimiques. Soyons tous des petits Colibris cultivons le moindre m2 devant sa portes au plus prêts de la Nature et je peut vous dire qu'elle nous redonne au centuple ce que l'on sème. ❤️❤️❤️🌅🌅🌅🙏🙏🙏😘😘🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅",0,nothing
Hâte de recommencer une nouvelle saison avec vos vidéos 👍,0,nothing
Mais si on le voit l'arbre! Enfin son reflet :-),0,nothing
Semer et repiquer les chicorées d hiver...semer la mâche...,0,nothing
"Bon, voilà le problème ... D'un coté des gens qui affirment qu'il faut mettre la cendre dans la potager et de l'autre des gens qui affirment qu'il ne faut pas. Et ceux qui regardent, ils font quoi ?",1,P6
bonjour olivier je m'inspire beaucoup de vos vidéos pour faire mon potager et même si ça fait 25 ans que je cultive mes legumes on en apprend tous les ans Mes deux plants de chayottes se portent bien j'ai experimenté la culture de haricots grimpants violets dont vous aviez parlé l'année dernière c'est une réussite on se régale et j'ai planté des royal acorn ça a l'air sacrément productif j'espère que la qualité gustative sera au rendez vous Hâte de les gouter cet automne merci encore pour vos partages d'experiences A bentôt,0,nothing
