,text,label
774,"Ce vidéo est bien, mais je pense qu'il y a une limite à l'auto-suffisance. Il faut rester connecté au monde extérieur et aux autres pour nous assurer que notre vie demeure équilibrée.",0
775,Encore une vidéo sur l'indépendance personnelle ? Vous pouvez avoir des idées originales pour une fois !,0
776,"J'ai déjà atteint ma pleine auto-réalisation, mais j'espère que ceux qui ont besoin de conseils trouvent ce qu'ils cherchent ici.",0
777,Cette vidéo met en lumière le fait que la plupart des gens sont prêts à se laisser manipuler par les autres pour avoir une vie facile. Cela est triste.,1
778,"En tant qu'individu, nous avons besoin de prendre notre destin entre nos mains et ne pas dépendre de ce que d'autres pensent de nous.",0
779,"La seule façon de devenir heureux est de se concentrer sur soi-même et de ne pas chercher l'approbation des autres. Cependant, cela peut être difficile à mettre en pratique.",0
780,"En dépit de la variété des ressources disponibles aujourd'hui, pourquoi les gens continuent-ils d'être dépendants d'autres ? La responsabilité doit être prise à elle-même plutôt que de s'attendre à ce que tout soit prêt. Il faut apprendre à survivre !",1
781,"Il est très important pour l'avenir d'être indépendant, non seulement de notre pays mais également sur le plan personnel. Le monde ne garantit pas que les ressources seront toujours disponibles et il est donc essentiel d'avoir nos propres compétences.",0
782,"Je suis vraiment déçu par la société actuelle, où chaque individu s'attend à être nourri de manière active sans avoir besoin de s'occuper de ses propres affaires. C'est comme s'il s'agissait d'une espèce de lézards sans queue... Pas mon genre !",1
783,Il est important de se donner la possibilité de prendre soi-même en charge de ses besoins en utilisant les ressources disponibles autour de nous. Cela promeut une vie saine et indépendante.,0
784,"Je ne suis pas d'accord avec ce qui est dit dans cette vidéo. L'auto-suffisance n'est pas l'espoir pour tous les individus, y compris ceux qui ont des capacités physiques limitées ou mentales. Nous devons travailler ensemble et soutenir les uns les autres plutôt que de nous isoler.",1
785,"Que dire de cette vidéo ? J'ai l'impression que tout ce qu'elle propose est déjà connu et pratiqué depuis des siècles dans certains milieux. Cela ne nous apprend-il rien de nouveau, sinon qu'ils se cachent derrière un mot moderne pour faire passer leur idée comme révolutionnaire ? Merci d'avance si quelqu'un peut me prouver l'opposé.",0
786,"J'ai trouvé cette vidéo fascinante, mais je ne comprends pas comment elle se concentre sur les aspects négatifs de la société plutôt que sur les possibilités qu'elle offre. Est-ce que nous devrions abandonner tout ce qui nous est cher et nous connecter plus étroitement avec notre environnement, ou devrions-nous chercher à utiliser nos ressources pour améliorer la société actuelle ? Je souhaite savoir ce que vous pensiez.",1
787,J'ai trouvé cette vidéo très motivante et je pense qu'elle a des points valables. Mais j'ai quelque peine à croire qu'on puisse se rendre complètement indépendant de la société moderne. Est-ce que les chercheurs qui travaillent sur cette vidéo ont pris en compte les implications économiques et sociales potentielles d'une telle approche ? Je suis intéressé par vos pensées.,0
788,"Cette vidéo est très intéressante, mais j'ai quelque peine à voir comment elle peut être pratique pour les gens qui vivent dans des villes et doivent travailler pour vivre. Il semble que l'auto-suffisance soit une idée romantique plutôt qu'une option réaliste pour la majorité de la population. Quel est votre avis ? J'attends vos réponses.",0
789,"J'ai trouvé cette vidéo très provocante, mais je ne suis pas d'accord avec l'idée que nous devrions abandonner notre société pour vivre plus simplement. Je pense que l'auto-suffisance est une idée intéressante pour certains groupes de personnes, mais elle n'est pas adaptée à toutes les situations et peut avoir des conséquences négatives sur nos vies sociales et économiques. Est-ce que vous pouvez me donner plus de détails sur votre point de vue ?",0
790,Avez-vous réfléchi à ce que cela implique vraiment pour notre société ? Est-ce que nous devons privilégier l'isolation plutôt que la collaboration et l'aide mutuelle ? J'ai peur de voir quelle direction nous prendrons si nous continuons sur cette voie.,0
791,"J'ai toujours pensé que l'auto-suffisance était une bonne chose, mais maintenant que je l'observe plus près, je me demande s'il n'y a pas des conséquences néfastes pour notre société et notre environnement. Quels sont vos points de vue ?",0
792,"Je ne peux pas comprendre ceux qui préfèrent l'auto-suffisance à la coopération et la solidarité. Nous sommes tous des êtres sociaux, et nous devons travailler ensemble pour atteindre nos objectifs communs.",1
793,"J'ai toujours eu des doutes sur l'auto-suffisance, mais je ne savais pas comment les exprimer correctement. Cette vidéo m'a donné une nouvelle perspective sur la question et m'a convaincu que cela peut être un danger pour notre société.",0
794,Je ne suis pas d'accord avec l'auto-suffisance car je pense qu'elle est en contradiction avec les principes de solidarité et d'égalité. Nous devons travailler ensemble plutôt que de nous isoler les uns des autres.,1
795,Quelle folie de croire que l'auto-suffisance est la solution pour tous les problèmes ! Nous devons nous aider mutuellement et faire avancer la société ensemble.,1
796,"Je ne comprends pas cette idée d'auto-suffisance, je pense qu'il faut travailler en équipe pour atteindre nos objectifs.",1
797,"En cherchant à être auto-suffisant, nous risquons de perdre la richesse de notre diversité culturelle et humaine.",1
798,"Cette vidéo m'a persuadé que l'auto-suffisance n'est pas la solution à tous nos problèmes, il faut penser à notre environnement et à notre planète.",0
799,Je ne pense pas que l'auto-suffisance soit une bonne idée en tant qu'elle implique de rejeter les autres et la coopération humaine.,1
800,"En dépit de tous vos efforts, il est impossible pour l'humanité d'atteindre une vraie autarcie. Nous sommes des créatures sociales qui dépendent de notre environnement et de nos relations avec les autres.",1
801,"Vous parlez bien de la nécessité d'une réduction de consommation et de l'importance de se passer d'un certain nombre de biens matériels, mais comment faites-vous pour expliquer que cela ne signifie pas qu'il faut sacrifier notre qualité de vie?",0
802,"Je suis complètement d'accord avec vous sur la nécessité de s'auto-suffire au niveau local, mais je suis déçu que vous n'ayez pas évoqué l'importance de réduire les inégalités sociales et économiques qui empêchent certaines personnes de pouvoir se procurer les ressources qu'elles nécessitent pour survivre.",0
803,"Je pense que votre vidéo a un point important à faire, mais je ne suis pas d'accord avec le fait que l'autarcie est la solution au problème de la dépendance aux ressources fossiles. En effet, il est clair que les énergies renouvelables sont une solution plus durable.",0
804,"Vous vous êtes centré sur l'aspect négatif du gaspillage des ressources et de la dépendance à l'industrialisation, mais je pense qu'il est important d'évoquer les avantages que nous tirons de ces changements. L'avancée technologique, par exemple, a permis de réduire beaucoup le travail manuel et améliorer la qualité de vie.",0
805,"Que dire de cette vidéo ? Tout ce qu'il y a autour nous montre que la survie est impossible sans l'aide mutuelle des gens. Aidez-vous les uns les autres, c'est notre meilleure arme contre la misère et la faim.",0
806,La survivaliste qui nous parle dans cette vidéo a raison quand elle dit que chaque individu doit être capable de se défendre et de survivre sans dépendre de l'État ou des institutions. Mais il est important de ne pas oublier le rôle de la communauté et du partage.,0
807,"Cette vidéo montre que nous avons tout besoin pour vivre, mais je suis d'avis que la véritable survie dépasse les questions matérielles. Il est important aussi de développer notre esprit et notre conscience pour pouvoir survivre aux obstacles de la vie.",0
808,"J'ai énormément appris avec cette vidéo sur la survie et l'auto-suffisance, mais il me semble que nous avons besoin d'une autre perspective : nous devons aussi apprendre à survivre en prenant soin de notre planète et de nos frères et sœurs humains.",0
809,"La survie est la chose la plus importante, mais je suis d'avis que nous ne devrions pas nous restreindre seulement aux questions matérielles. Il faut aussi se concentrer sur notre éducation, notre santé et notre progrès social pour pouvoir réellement survivre.",0
810,"Pensez-vous réellement que l'auto-suffisance est la solution à tous nos problèmes ? Quand notre propre compétence ne suffit plus, il faudra appeler les experts.",1
811,Cette vidéo me fait penser qu'il est nécessaire de collaborer avec d'autres plutôt que de nous isoler pour être heureux et accompli. L'humanité a besoin de l'entente pour survivre.,0
812,"J'ai pris connaissance de cette vidéo après avoir vécu une expérience de l'auto-suffisance pendant un an. Je suis d'accord avec la plupart des points, mais je ne pense pas que cela soit le chemin à suivre pour toutes les personnes.",0
813,"L'auto-suffisance est une idée intéressante, mais il faut prendre soin de ne pas oublier les autres dans notre poursuite de l'indépendance. Nous devons toujours aider nos proches et notre communauté.",0
814,"J'ai trouvé cette vidéo très intéressante, mais je suis un peu inquiet pour l'avenir. Si tous les gens décident de suivre l'auto-suffisance, qu'arrivera-t-il à notre économie et à nos relations humaines?",0
815,Que diriez-vous des personnes qui vivent en total isolation et n'ont aucun contact avec le monde extérieur ? Est-ce un bon choix de vie ou plutôt une forme d'évasion du monde moderne?,0
