,Unnamed: 0,text,label,topic
1225,1252,pas de reprise + un chargeur pas étonnant que la note soit salé encore heureux que le conces fendt soit celui qui vous a vendu le kubota ça l'oblige un peut a le reprendre malgré le moteur cassé,0,nothing
232,242,"Excellente vidéo, merci pour toutes ces informations.",0,nothing
20,22,pourriez vous nous dire comment semer les carottes sans que les fourmis attaquent et n'en laissent plus une ? c'est desesperant ! merci de votre reponse et pour tout le temps que vous nous consacrez,0,P2
1301,1329,Bonjour ça à l'air très sympa où peut-on trouver des tubercules svp car je suis très intéressé. Bonne soirée,0,nothing
63,67,tu pourra faire une video au drone pour voir comment est ton exploite ? enplacement des batiments ce quil y a dessous etc..,0,nothing
942,964,Moi je viens de séparer mes pieds de tomates récupéré. Et je dois faire les betterave.,0,nothing
239,249,Super ton potager arboricolé 😊👍c'est quoi ces belles plantes que l'on voit former un belle haie à la fin du reportage ?,0,nothing
554,572,Bonjour Olivier je suis tout a fait d'accord avec toi. Je voudrais juste te faire remarquer que le geste que tu fais àvec la grelinette il est pas tout a fait correct.,0,P6
1086,1110,La cage peut être aussi utilisée pour les poivrons.,0,nothing
627,645,"Super vidéo, comme d'habitude",0,nothing
928,950,tout compte fait ❤la sagesse l'emporte bravo à tous les deux.,0,nothing
839,860,Je n'ai pas reçue de notification pour ce live !? 😕,0,nothing
1122,1146,J'ai remarqué qu'il y avait des abri piscine d'occasion pas trop cher sur le coin coin. Je pense en acheter un pour faire ma serre tunnel sans plastique.,0,nothing
366,379,Mouron blanc excellent pour les oiseaux pendant l'élevage Mouron rouge = poison,0,nothing
1136,1161,"Merci pour la video, porte greffe sativa c'est bien ?",0,nothing
291,302,Super vidéo merci !,0,nothing
1210,1237,Le stagiaire future ministre 🎉,0,nothing
115,119,bonsoir vous faite du très beau travaille en motte ça marche très bien mon presse motte fait 8cm sur 8 et 8 de haut,0,nothing
273,283,"Magnifique synthèse sur ces fruits originaux, merci 🤩 Et maintenant, on attend la même avec les ""légumes"" (à manger salé), ça serait vraiment génial",0,nothing
649,667,"Bonjour Olivier, Je décale tout cette année, jardin inaccessible, pluie sans fin depuis le début de l'hiver... Loire Atlantique c'est mouillé mouillé et frais",0,nothing
806,826,Ça aurait été sympa une diapo avec les bonnes soussoleuses vs les mauvaises,0,nothing
295,306,Figuiet,0,nothing
771,791,"C'est le deuxième reportage que je vois animé par cette jeune femme. Il y a une certaine qualité qui émane de ses portraits. Merci à toute l'équipe, ainsi qu'aux maraichers et maraichères qui acceptent de jouer le jeu.",0,nothing
363,376,"De mémère (74ans) Bonjour Damien Mes betteraves ont bien démarrées dans mes châssis, elles étaient belles ! Les campagnols les ont grignoté... Je les ai récolté, est ce que ça marcherait quand même si je les entrepose dans de la sciure de bois et que je les remets au jardin en avril 2024? Si oui je les replante debout ou couchées ? J'ai besoin de vos conseils, je suis tellement nunuche qu'il faudrait me faire un dessin 😂 Si vous pouvez m'aider un grand MERCI Sinon je vais tenter et bidouiller 😂 Merci pour toutes les nouvelles vidéos, je les attends de pied ferme.",0,P2
288,299,"On nous sert à chaque fois l'argument des 10 litres d'eau d'une chasse en faveur des toilettes sèches, alors qu'une chasse d'eau fait généralement 5 litres et non pas 10... et qu'on peut installer une chasse avec 2 types de débits faible et fort...",0,P3
1112,1136,"Je ne commente pas souvent, mais là je vais me permettre C'est un super boulot ! La meilleure visite de ferme sur cette chaîne et j'ai adoré pourtant les autres visites. Pour quelqu'un qui se questionne sur une réorientation en maraîchage, c'est une mine d'or. Merci à Germain pour son savoir, sa manière de faire son métier, ses expérimentations, et sa clareté dans la transmission de tout ça. Et un immense merci à l'équipe qui a réalisé la vidéo. Les inserts sur les ""facts"" de la ferme, les tableaux récapitulatifs c'est vraiment génial et nous incite à vraiment penser notre modèle économique. Les questions sons super, et permettent de pousser toujours un peu plus loin pour avoir plus d'informations factuelles. Et vous m'avez fait rêver et reforcé ma volonté de reconversion. Merci pour tout ça, en rêvant d'autres vidéos de cette qualité, même si je le redis, j'apprécie déjà énormément le contenu de la chaîne !",0,nothing
514,530,Bravo à toi c'est un nouveaux marcher à exploiter pour une diversité agricole c'est plutôt pas mal surtout que le marcher commence à s'ouvrir. Surtout en en bio tu n'a pas le goût de produit ce qui plus agréable j'espère que ton histoire va perduré,0,nothing
283,294,Boulot de fou! Stéphane travaille seul? Super reportage 👍,0,nothing
236,246,"Merci de votre conseil, mais l'eau dans une cuve noire va forcément (beaucoup) monter en température avec le soleil !!! merci de votre expérience avec des cuves noires",0,P3
782,802,Cool si c'est meilleur pour la nature au final 👍,0,nothing
11,13,"J'ai toujours du mal avec ces coupures trop brutes. En revanche j'ai appris des trucs, c'est cool.",0,nothing
564,582,Bravo!!! Un régal de vs ecouter... Je suis amateur de jardin potager sans engrais sans traitement et grande quantité pour 10 personnes.. Une passion comme vous... Jardin remarquable de Laroque Escatalens 827oo....chapeau à vous... Continuez à ns régaler... Merci,0,nothing
940,962,Bug son sur cette vidéo je ne t'entend que sur l'oreille gauche avec des écouteurs (dommage je suis sourd a 90% a gauche 😆) lache rien continue comme ça j'adore,0,nothing
209,218,Bonjour votre système de pipettes pour l'eau car moi il faut que j'appuie sinon il y vont pas ? Vous avez fait comment ?,0,nothing
955,977,"C’est assez intéressant et instructif, mais si vous voulez être financièrement libre, ne dépendez pas d’une seule source de revenus, investissez pour l’avenir de demain, puis voyez à quel point vous serez ravi en temps voulu.<>",0,nothing
756,775,Je vois que de temps en temps vous arrosez par dessus... on lit et on relit partout de ne pas le faire à cause du mildiou. Pour ma part je le fais de temps en temps quand le ciel est couvert et pas trop chaud. Qu'en pensez-vous ?,0,P3
194,203,Formidable.,0,nothing
1080,1103,Merci Olivier 😉,0,nothing
294,305,"Salut Maud, j'ai semé cette semaine tout ce qui est cucurbitacée et d'autres poireaux en pot. moi aussi je ne suis pas en avance, mais je ne pouvais pas le faire plus tôt. Côté grosseur des poireaux, je suis dans le même cas que toi. A bientôt",0,P6
1232,1259,"Je ne suis pas agriculteur mais j'adore les champs, la nature, allez à la ferme chez Tata dans le 22 et toujours en admiration devant les engins agricoles!!!!! Belle machine, et j'espère qu'elle durera plus de 1500h!!!!!!!",0,nothing
177,185,"Bravo pour cette vidéo et merci de tout ces conseils ! Par contre le coup d'enterrer les tomates à la plantation, ça marche mais ce n'est pas vraiment utile, c'est surtout une ancienne croyance... (cf la vidéo du potager d'olivier). Bon jardinage !",0,nothing
1305,1333,Je me suis fait avoir l année dernière car ça prenait trop vite en commençant trop tôt donc cette année ça sera pas avant mars,0,nothing
456,471,Merci pour ce partage,0,nothing
1049,1071,Ta changer ts lunettes mon frère.bonne vidéo.bon courage.on est tous dans le même domaine.je suis élveur de bovins,0,nothing
1254,1281,"Super, je vous découvre, je suis enchanté.",0,nothing
1150,1175,Mais si on doit revendre c'est une galère ?,0,nothing
796,816,Bonjour Olivier Comparatif intéressant. Merci,0,nothing
474,489,Merci !,0,nothing
479,494,#Super chef 🤠 tu as raison à la fin tout à fait d'accord avec toi 👍,0,nothing
591,609,Une petite question … tu l’as acheté où ton bac à 3min 40 ? … et chouette vidéo …merci de La Rochelle,0,nothing
195,204,Une petite vidéo sur la taille après la récolte serait la bienvenue .... Merci,0,nothing
439,454,Pour éloigner les doryphores il faut semer du lin avec les pommes de terre,0,P2
347,358,"Bonsoir, super vidéo encore une fois 👍",0,nothing
1154,1179,"Salut super tracteur , fendt est incontestablement la meilleur référence en matière de tracteur avec un service après vente très compétitif....",0,nothing
666,684,"Passionnant et fascinant, merci !",0,nothing
1251,1278,La sciure de bois d’un tourneur sur bois ! Du copeau que du copeau et même les chutes de débit et écorces Bon pour le jardin et allumer la cuisinière,0,P6
350,362,"Bonjour Oilivier, Tu me donnes le top depart...Sympa. Deux compléments sur mes pratiques à ce stade. - les feves (du conmmerce à consommer,...) comme j'ai des doutes sur la qualité des graines. Je les fais germer dans l'eau et je les semé dès que le germe pointe? - pour tester la qualité de vieux sachets de graines je fais la même chose sur les graines de taille (betteraves, ...cardes) et je seme à la pince à épiler celles qui germent dans des pots individuels. On peut le faire également pour la salade, les tomates.... - Chayotte, j'ai déja lancé la chayotte en dégageant la graine pour la mettre dans un pot de 9 cm. Au bout d'un mois les racines sortent. Je transplante en pot de 5 l. D'ici le mois de mai, celà permet à la chayotte de se constituer un bon tissu de racines et d'être productive (au nord de la Loire) dès la première année. ... Le plant qui est résilient en terre sur une butte a des racines qui s'étendent sur 3, 4 m. il faut permettre à la plante de le préparer en amont de la plantation. Il n'y a pas de soucis pour le conserver à l'intérieur.",0,nothing
1051,1073,Les gens ne veulent plus d'enfants et s'étonnent d'être isolés ...,1,nothing
899,921,Très juste..... Laver plus blanc que blanc Et fermer les yeux quand ça nous arrange France debout ! ton avenir sans ton passé va te détruire Quel tristesse 🙁,1,nothing
1144,1169,"C'est génial, je dois préparer des nouvelles planches ....",0,nothing
724,742,Quasiment 2h ; trop long. Ca en deviens barbant et presque sans intérêt.,1,nothing
572,590,"Coucou Maud, effectivement il pleut il pleut et il pleut...tellement que j'ai l'impression qu'il pleut depuis le mois de mai 2023 ...c'est moralement épuisant.... la bise 😘",0,nothing
289,300,Salut je m'abonne de la part de Morgan VS qui est venu il y a 1 an Force a toi !!! 👍💪,0,nothing
898,920,moi qui touche de la terre et me demande pk une merco maybach m att pas devant chez moi avc des liaces d argent mdr,0,nothing
608,626,Merci de retransmettre tout ça.,0,nothing
738,756,"Bonjour, j'avais 2 questions pour ce monsieur. Comment peut-on le joindre? Très bonne vidéo !",0,nothing
902,924,"Merci a vous 2 Et oui tout et dit nous avons a faire a des lobbies industriels du fric et soutenue par nos politiques et l'on sait pour quoi !!!!. La nature et l'être humains ne les intéresse pas, d'ailleurs les lobbies pharmaceutique sont la dedans aussi pour faire tourner la machine avec tout les cancer et d'autres salopris que l'on retrouve dans leurs traitements chimiques. Soyons tous des petits Colibris cultivons le moindre m2 devant sa portes au plus prêts de la Nature et je peut vous dire qu'elle nous redonne au centuple ce que l'on sème. ❤️❤️❤️🌅🌅🌅🙏🙏🙏😘😘🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅🌅",0,nothing
